,ID,Longitude,Latitude,LL,Speed,Altitude,H_accuracy,V_accuracy,Timestamp
577679,2871,-73.579626,45.49237,"(-73.579626, 45.49237)",3.38,45.772919,10.0,4.0,2017-09-22 16:37:40UTC
577717,2871,-73.579915,45.492531,"(-73.579915, 45.492531)",4.8,45.274445,10.0,4.0,2017-09-22 16:37:56UTC
577810,2871,-73.580169,45.492673,"(-73.580169, 45.492673)",0.88,50.310089,10.0,4.0,2017-09-22 16:38:42UTC
577824,2871,-73.580421,45.492815,"(-73.580421, 45.492815)",4.4,50.496063,10.0,4.0,2017-09-22 16:38:51UTC
747231,2898,-73.5742183,45.549152,"(-73.5742183, 45.549152)",0.0,,19.5900001525879,0.0,2017-09-23 14:38:29UTC
747565,2898,-73.5746055,45.5486509,"(-73.5746055, 45.5486509)",0.0,,20.6949996948242,0.0,2017-09-23 14:40:10UTC
747667,2898,-73.5746561,45.5483652,"(-73.5746561, 45.5483652)",0.0,,20.3339996337891,0.0,2017-09-23 14:40:45UTC
747787,2898,-73.574943,45.5477453,"(-73.574943, 45.5477453)",0.0,,24.2719993591309,0.0,2017-09-23 14:41:20UTC
747911,2898,-73.5752349,45.5475613,"(-73.5752349, 45.5475613)",0.0,,20.7590007781982,0.0,2017-09-23 14:41:54UTC
747990,2898,-73.575013,45.5470934,"(-73.575013, 45.5470934)",0.0,,24.5030002593994,0.0,2017-09-23 14:42:12UTC
748139,2898,-73.575425,45.5467947,"(-73.575425, 45.5467947)",0.0,,22.6060009002686,0.0,2017-09-23 14:42:47UTC
748267,2898,-73.5759169,45.5467158,"(-73.5759169, 45.5467158)",0.0,,23.0160007476807,0.0,2017-09-23 14:43:16UTC
750384,2898,-73.575571,45.54674877,"(-73.575571, 45.54674877)",0.8999999762,,9.0,0.0,2017-09-23 14:50:40UTC
750951,2898,-73.57640374,45.54558288,"(-73.57640374, 45.54558288)",0.5,,13.0,0.0,2017-09-23 14:52:43UTC
751992,2898,-73.57543449,45.54442689,"(-73.57543449, 45.54442689)",1.5800000429,,15.0,0.0,2017-09-23 14:56:00UTC
752361,2898,-73.57523466,45.54446782,"(-73.57523466, 45.54446782)",0.0,,3.0,0.0,2017-09-23 14:57:20UTC
752791,2898,-73.57522564,45.54446475,"(-73.57522564, 45.54446475)",0.0,,3.0,0.0,2017-09-23 14:58:54UTC
753176,2898,-73.57509961,45.54448758,"(-73.57509961, 45.54448758)",0.0,,3.0,0.0,2017-09-23 15:00:15UTC
753767,2898,-73.57521436,45.54445511,"(-73.57521436, 45.54445511)",3.9200000763,,13.0,0.0,2017-09-23 15:02:14UTC
754361,2898,-73.5749382,45.5445177,"(-73.5749382, 45.5445177)",0.0,,20.0,0.0,2017-09-23 15:04:16UTC
754973,2898,-73.57514241,45.54450087,"(-73.57514241, 45.54450087)",0.0,,9.0,0.0,2017-09-23 15:06:21UTC
756064,2898,-73.57528721,45.54451928,"(-73.57528721, 45.54451928)",0.0,,9.0,0.0,2017-09-23 15:10:17UTC
756667,2898,-73.57523675,45.54447745,"(-73.57523675, 45.54447745)",0.0,,15.0,0.0,2017-09-23 15:12:36UTC
757272,2898,-73.57514643,45.54444383,"(-73.57514643, 45.54444383)",0.0,,12.0,0.0,2017-09-23 15:14:38UTC
757935,2898,-73.57515191,45.54443446,"(-73.57515191, 45.54443446)",0.0,,25.0,0.0,2017-09-23 15:16:43UTC
758558,2898,-73.57526007,45.54451647,"(-73.57526007, 45.54451647)",0.0,,14.0,0.0,2017-09-23 15:19:07UTC
759102,2898,-73.57539319,45.54450958,"(-73.57539319, 45.54450958)",0.25,,10.0,0.0,2017-09-23 15:21:07UTC
759655,2898,-73.57520628,45.5443466,"(-73.57520628, 45.5443466)",0.0,,9.0,0.0,2017-09-23 15:23:05UTC
762185,2898,-73.57524751,45.54439458,"(-73.57524751, 45.54439458)",0.9800000191,,19.0,0.0,2017-09-23 15:30:45UTC
763017,2898,-73.57506534,45.54450868,"(-73.57506534, 45.54450868)",0.0,,35.0,0.0,2017-09-23 15:33:15UTC
763679,2898,-73.57518298,45.54448157,"(-73.57518298, 45.54448157)",0.0,,8.0,0.0,2017-09-23 15:35:36UTC
764130,2898,-73.57539702,45.54432197,"(-73.57539702, 45.54432197)",0.0,,10.0,0.0,2017-09-23 15:37:20UTC
764629,2898,-73.57526845,45.54440918,"(-73.57526845, 45.54440918)",0.0,,13.0,0.0,2017-09-23 15:39:15UTC
765238,2898,-73.57522809,45.5444073,"(-73.57522809, 45.5444073)",0.0,,17.0,0.0,2017-09-23 15:41:49UTC
765854,2898,-73.57497187,45.54469095,"(-73.57497187, 45.54469095)",2.4500000477,,17.0,0.0,2017-09-23 15:44:27UTC
766778,2898,-73.57560637,45.54454927,"(-73.57560637, 45.54454927)",0.0,,29.0,0.0,2017-09-23 15:47:52UTC
767411,2898,-73.57638051,45.54589091,"(-73.57638051, 45.54589091)",0.5299999714,,18.0,0.0,2017-09-23 15:50:17UTC
767703,2898,-73.57614808,45.54597968,"(-73.57614808, 45.54597968)",0.0,,33.0,0.0,2017-09-23 15:51:29UTC
768569,2898,-73.57624573,45.54594175,"(-73.57624573, 45.54594175)",0.0,,9.0,0.0,2017-09-23 15:54:54UTC
768663,2898,-73.57609049,45.54620321,"(-73.57609049, 45.54620321)",1.4099999666,,7.0,0.0,2017-09-23 15:55:16UTC
768748,2898,-73.57591326,45.54644731,"(-73.57591326, 45.54644731)",1.3500000238,,3.0,0.0,2017-09-23 15:55:36UTC
768861,2898,-73.57573945,45.5466937,"(-73.57573945, 45.5466937)",1.6599999666,,5.0,0.0,2017-09-23 15:55:58UTC
768949,2898,-73.57554465,45.54693459,"(-73.57554465, 45.54693459)",1.7400000095,,4.0,0.0,2017-09-23 15:56:15UTC
769066,2898,-73.57542176,45.54720544,"(-73.57542176, 45.54720544)",1.5800000429,,4.0,0.0,2017-09-23 15:56:40UTC
769172,2898,-73.57526269,45.54745174,"(-73.57526269, 45.54745174)",0.7200000286,,5.0,0.0,2017-09-23 15:57:01UTC
769316,2898,-73.57508261,45.54769674,"(-73.57508261, 45.54769674)",1.4199999571,,5.0,0.0,2017-09-23 15:57:28UTC
769423,2898,-73.57495445,45.5479569,"(-73.57495445, 45.5479569)",1.0,,6.0,0.0,2017-09-23 15:57:51UTC
769521,2898,-73.57478435,45.54821742,"(-73.57478435, 45.54821742)",1.4900000095,,4.0,0.0,2017-09-23 15:58:13UTC
769602,2898,-73.5745988,45.54847238,"(-73.5745988, 45.54847238)",1.2400000095,,4.0,0.0,2017-09-23 15:58:36UTC
888375,2920,-73.66049825,45.54743324,"(-73.66049825, 45.54743324)",0.0,,19.0,0.0,2017-09-23 23:58:01UTC
889008,2920,-73.66049712,45.54743058,"(-73.66049712, 45.54743058)",0.0,,17.0,0.0,2017-09-24 00:01:45UTC
889277,2920,-73.66049576,45.54743145,"(-73.66049576, 45.54743145)",0.0,,46.0,0.0,2017-09-24 00:03:26UTC
889817,2920,-73.66049466,45.54743183,"(-73.66049466, 45.54743183)",0.0,,18.0,0.0,2017-09-24 00:07:17UTC
890236,2920,-73.66049367,45.54743098,"(-73.66049367, 45.54743098)",0.0,,14.0,0.0,2017-09-24 00:10:14UTC
890845,2920,-73.66049343,45.54742805,"(-73.66049343, 45.54742805)",0.0,,24.0,0.0,2017-09-24 00:13:58UTC
891864,2920,-73.6605097,45.547429,"(-73.6605097, 45.547429)",0.0,,19.6140003204346,0.0,2017-09-24 00:19:42UTC
894251,2920,-73.6605025,45.54749038,"(-73.6605025, 45.54749038)",0.0,,21.0,0.0,2017-09-24 00:36:12UTC
899617,2920,-73.6604199,45.54744448,"(-73.6604199, 45.54744448)",0.0,,10.0,0.0,2017-09-24 01:17:23UTC
907515,2920,-73.66052384,45.54747425,"(-73.66052384, 45.54747425)",0.0,,8.0,0.0,2017-09-24 02:16:52UTC
909881,2920,-73.66036443,45.54742551,"(-73.66036443, 45.54742551)",0.0,,16.0,0.0,2017-09-24 02:34:12UTC
910320,2920,-73.66043434,45.54742707,"(-73.66043434, 45.54742707)",0.0,,15.0,0.0,2017-09-24 02:36:50UTC
910832,2920,-73.66044606,45.54739733,"(-73.66044606, 45.54739733)",0.0,,13.0,0.0,2017-09-24 02:39:48UTC
911345,2920,-73.6605027,45.5474185,"(-73.6605027, 45.5474185)",0.0,,18.7609996795654,0.0,2017-09-24 02:43:05UTC
911697,2920,-73.6604399,45.54738684,"(-73.6604399, 45.54738684)",0.0,,6.0,0.0,2017-09-24 02:45:53UTC
911895,2920,-73.6605027,45.5474185,"(-73.6605027, 45.5474185)",0.0,,19.0470008850098,0.0,2017-09-24 02:47:25UTC
912052,2920,-73.66049098,45.5474368,"(-73.66049098, 45.5474368)",0.0,,4.0,0.0,2017-09-24 02:48:59UTC
912330,2920,-73.66049262,45.5474044,"(-73.66049262, 45.5474044)",0.0,,19.0,0.0,2017-09-24 02:51:37UTC
912996,2920,-73.6604786,45.547415,"(-73.6604786, 45.547415)",0.0,,19.4340000152588,0.0,2017-09-24 02:57:15UTC
913340,2920,-73.66046011,45.54743103,"(-73.66046011, 45.54743103)",0.0,,41.0,0.0,2017-09-24 02:59:48UTC
913485,2920,-73.66045207,45.54742578,"(-73.66045207, 45.54742578)",0.0,,33.0,0.0,2017-09-24 03:00:58UTC
913800,2920,-73.66005595,45.54712815,"(-73.66005595, 45.54712815)",1.0800000429,,4.0,0.0,2017-09-24 03:03:43UTC
913990,2920,-73.66008716,45.54666534,"(-73.66008716, 45.54666534)",11.1099996567,,7.0,0.0,2017-09-24 03:05:30UTC
914032,2920,-73.66145188,45.54440717,"(-73.66145188, 45.54440717)",13.1899995804,,6.0,0.0,2017-09-24 03:05:52UTC
914078,2920,-73.66331352,45.54190488,"(-73.66331352, 45.54190488)",12.4799995422,,12.0,0.0,2017-09-24 03:06:16UTC
914227,2920,-73.66469628,45.53948989,"(-73.66469628, 45.53948989)",12.4799995422,,14.0,0.0,2017-09-24 03:07:26UTC
